MET,Acc(HI),Acc/Baro(LO),Baro(HI),State
45.660,510,180,353,5
45.680,510,180,353,5
45.700,510,116,353,5
45.720,510,116,353,5
45.740,510,180,353,5
45.760,510,116,353,5
45.780,510,180,353,5
45.800,510,116,353,5
45.820,510,180,353,5
45.840,510,180,353,5
45.860,510,180,353,5
45.880,510,180,353,5
45.900,510,180,353,5
45.920,510,180,353,5
45.940,510,180,353,5
45.960,510,180,353,5
45.980,510,180,353,5
46.000,511,180,353,5
46.020,511,184,354,5
46.040,510,184,354,5
46.060,510,184,354,5
46.080,510,184,354,5
46.100,510,184,354,5
46.120,510,184,354,5
46.140,510,184,354,5
46.160,510,184,354,5
46.180,511,184,354,5
46.200,511,184,354,5
46.220,510,184,354,5
46.240,511,188,355,5
46.260,511,248,354,5
46.280,511,248,354,5
46.300,511,184,354,5
46.320,510,184,354,5
46.340,510,188,355,5
46.360,511,188,355,5
46.380,510,188,355,5
46.400,510,188,355,5
46.420,510,188,355,5
46.440,511,252,355,5
46.460,511,252,355,5
46.480,511,188,355,5
46.500,511,252,355,5
46.520,510,252,355,5
46.540,511,252,355,5
46.560,511,252,355,5
46.580,511,188,355,5
46.600,511,188,355,5
46.620,511,252,355,5
46.640,511,188,355,5
46.660,511,188,355,5
46.680,511,188,355,5
46.700,512,252,355,5
46.720,511,240,356,5
46.740,511,240,356,5
46.760,511,252,355,5
46.780,511,188,355,5
46.800,511,252,355,5
46.820,511,252,355,5
46.840,511,252,355,5
46.860,511,252,355,5
46.880,510,240,356,5
46.900,511,240,356,5
46.920,511,240,356,5
46.940,511,240,356,5
46.960,511,48,356,5
46.980,511,240,356,5
47.000,510,240,356,5
47.020,511,240,356,5
47.040,510,240,356,5
47.060,510,240,356,5
47.080,510,240,356,5
47.100,510,240,356,5
47.120,511,240,356,5
47.140,510,176,356,5
47.160,510,240,356,5
47.180,510,240,356,5
47.200,510,240,356,5
47.220,510,244,357,5
47.240,511,240,356,5
47.260,510,180,357,5
47.280,510,240,356,5
47.300,510,180,357,5
47.320,510,176,356,5
47.340,510,180,357,5
47.360,510,180,357,5
47.380,510,244,357,5
47.400,511,180,357,5
47.420,510,180,357,5
47.440,510,180,357,5
47.460,510,180,357,5
47.480,511,180,357,5
47.500,510,244,357,5
47.520,510,180,357,5
47.540,510,180,357,5
47.560,510,180,357,5
47.580,509,180,357,5
47.600,509,180,357,5
47.620,510,180,357,5
47.640,510,180,357,5
47.660,510,244,357,5
47.680,510,180,357,5
47.700,510,180,357,5
47.720,510,180,357,5
47.740,510,244,357,5
47.760,510,180,357,5
47.780,510,180,357,5
47.800,510,180,357,5
47.820,510,184,358,5
47.840,510,120,358,5
47.860,510,120,358,5
47.880,510,184,358,5
47.900,510,184,358,5
47.920,510,184,358,5
47.940,509,184,358,5
47.960,510,184,358,5
47.980,510,184,358,5
48.000,510,184,358,5
48.020,509,184,358,5
48.040,509,184,358,5
48.060,510,184,358,5
48.080,509,184,358,5
48.100,509,184,358,5
48.120,510,184,358,5
48.140,510,188,359,5
48.160,510,184,358,5
48.180,510,184,358,5
48.200,510,124,359,5
48.220,510,184,358,5
48.240,509,188,359,5
48.260,510,188,359,5
48.280,510,124,359,5
48.300,510,124,359,5
48.320,510,188,359,5
48.340,510,124,359,5
48.360,509,124,359,5
48.380,509,188,359,5
48.400,510,188,359,5
48.420,510,188,359,5
48.440,510,188,359,5
48.460,510,188,359,5
48.480,508,188,359,5
48.500,509,124,359,5
48.520,509,188,359,5
48.540,510,188,359,5
48.560,510,188,359,5
48.580,510,188,359,5
48.600,509,188,359,5
48.620,510,124,359,5
48.640,510,124,359,5
48.660,509,188,359,5
48.680,510,188,359,5
48.700,509,188,359,5
48.720,509,188,359,5
48.740,509,60,359,5
48.760,510,124,359,5
48.780,509,112,360,5
48.800,509,176,360,5
48.820,508,176,360,5
48.840,509,188,359,5
48.860,509,112,360,5
48.880,510,176,360,5
48.900,509,176,360,5
48.920,509,112,360,5
48.940,509,176,360,5
48.960,509,112,360,5
48.980,509,112,360,5
49.000,509,112,360,5
49.020,509,176,360,5
49.040,509,112,360,5
49.060,510,112,360,5
49.080,509,48,360,5
49.100,510,112,360,5
49.120,509,112,360,5
49.140,509,176,360,5
49.160,509,112,360,5
49.180,509,112,360,5
49.200,509,112,360,5
49.220,509,112,360,5
49.240,508,112,360,5
49.260,508,112,360,5
49.280,509,112,360,5
49.300,509,112,360,5
49.320,508,180,361,5
49.340,508,116,361,5
49.360,509,180,361,5
49.380,509,116,361,5
49.400,509,116,361,5
49.420,509,116,361,5
49.440,508,116,361,5
49.460,509,116,361,5
49.480,509,116,361,5
49.500,509,52,361,5
49.520,509,52,361,5
49.540,509,116,361,5
49.560,510,116,361,5
49.580,509,52,361,5
49.600,510,52,361,5
49.620,509,116,361,5
49.640,510,116,361,5
49.660,510,116,361,5
49.680,510,120,362,5
49.700,510,52,361,5
49.720,509,116,361,5
49.740,510,116,361,5
49.760,509,116,361,5
49.780,510,120,362,5
49.800,510,116,361,5
49.820,509,180,361,5
49.840,509,116,361,5
49.860,509,184,362,5
49.880,509,120,362,5
49.900,509,184,362,5
49.920,509,184,362,5
49.940,508,184,362,5
49.960,508,184,362,5
49.980,509,120,362,5
50.000,509,184,362,5
50.020,509,120,362,5
50.040,510,184,362,5
50.060,509,184,362,5
50.080,509,124,363,5
50.100,510,124,363,5
50.120,509,124,363,5
50.140,509,124,363,5
50.160,509,124,363,5
50.180,509,124,363,5
50.200,510,60,363,5
50.220,510,60,363,5
50.240,510,124,363,5
50.260,509,124,363,5
50.280,510,124,363,5
50.300,510,188,363,5
50.320,509,124,363,5
50.340,510,124,363,5
50.360,510,188,363,5
50.380,509,124,363,5
50.400,510,124,363,5
50.420,510,124,363,5
50.440,510,124,363,5
50.460,509,188,363,5
50.480,509,188,363,5
50.500,510,188,363,5
50.520,509,124,363,5
50.540,509,188,363,5
50.560,510,188,363,5
50.580,510,124,363,5
50.600,510,176,364,5
50.620,509,176,364,5
50.640,510,112,364,5
50.660,510,176,364,5
50.680,509,176,364,5
50.700,509,176,364,5
50.720,510,112,364,5
50.740,509,112,364,5
50.760,510,176,364,5
50.780,510,112,364,5
50.800,509,112,364,5
50.820,509,176,364,5
50.840,509,176,364,5
50.860,510,176,364,5
50.880,509,112,364,5
50.900,510,176,364,5
50.920,509,176,364,5
50.940,510,112,364,5
50.960,510,112,364,5
50.980,510,176,364,5
51.000,510,112,364,5
51.020,510,176,364,5
51.040,510,176,364,5
51.060,510,116,365,5
51.080,510,112,364,5
51.100,509,112,364,5
51.120,510,176,364,5
51.140,510,112,364,5
51.160,509,180,365,5
51.180,510,112,364,5
51.200,509,180,365,5
51.220,510,176,364,5
51.240,510,180,365,5
51.260,510,180,365,5
51.280,510,180,365,5
51.300,509,180,365,5
51.320,510,180,365,5
51.340,509,180,365,5
51.360,510,116,365,5
51.380,510,180,365,5
51.400,509,180,365,5
51.420,509,116,365,5
51.440,510,184,366,5
51.460,510,116,365,5
51.480,510,184,366,5
51.500,510,184,366,5
51.520,510,184,366,5
51.540,510,184,366,5
51.560,510,120,366,5
51.580,510,184,366,5
51.600,510,120,366,5
51.620,510,184,366,5
51.640,510,184,366,5
51.660,510,120,366,5
51.680,510,120,366,5
51.700,510,184,366,5
51.720,510,184,366,5
51.740,510,184,366,5
51.760,510,184,366,5
51.780,510,184,366,5
51.800,509,184,366,5
51.820,510,184,366,5
51.840,509,184,366,5
51.860,510,184,366,5
51.880,510,184,366,5
51.900,509,184,366,5
51.920,509,188,367,5
51.940,510,184,366,5
51.960,509,184,366,5
51.980,509,184,366,5
52.000,510,188,367,5
52.020,510,188,367,5
52.040,510,188,367,5
52.060,510,124,367,5
52.080,510,188,367,5
52.100,509,124,367,5
52.120,509,188,367,5
52.140,509,188,367,5
52.160,510,124,367,5
52.180,510,124,367,5
52.200,510,188,367,5
52.220,509,124,367,5
52.240,509,124,367,5
52.260,510,188,367,5
52.280,510,188,367,5
52.300,510,188,367,5
52.320,510,188,367,5
52.340,510,176,368,5
52.360,510,112,368,5
52.380,510,112,368,5
52.400,510,112,368,5
52.420,510,176,368,5
52.440,510,176,368,5
52.460,509,176,368,5
52.480,510,112,368,5
52.500,510,112,368,5
52.520,510,176,368,5
52.540,510,176,368,5
52.560,509,176,368,5
52.580,510,176,368,5
52.600,510,176,368,5
52.620,509,176,368,5
52.640,509,176,368,5
52.660,510,176,368,5
52.680,510,176,368,5
52.700,509,176,368,5
52.720,510,112,368,5
52.740,509,176,368,5
52.760,510,176,368,5
52.780,510,176,368,5
52.800,509,176,368,5
52.820,509,112,368,5
52.840,509,176,368,5
52.860,510,176,368,5
52.880,509,112,368,5
52.900,510,112,368,5
52.920,510,176,368,5
52.940,510,180,369,5
52.960,510,112,368,5
52.980,510,180,369,5
53.000,510,116,369,5
53.020,510,180,369,5
53.040,510,180,369,5
53.060,510,116,369,5
53.080,510,116,369,5
53.100,510,116,369,5
53.120,510,180,369,5
53.140,510,116,369,5
53.160,510,180,369,5
53.180,510,180,369,5
53.200,510,180,369,5
53.220,510,180,369,5
53.240,510,180,369,5
53.260,510,180,369,5
53.280,510,180,369,5
53.300,510,180,369,5
53.320,510,180,369,5
53.340,510,180,369,5
53.360,510,180,369,5
53.380,510,180,369,5
53.400,510,184,370,5
53.420,510,180,369,5
53.440,510,180,369,5
53.460,510,180,369,5
53.480,510,180,369,5
53.500,509,184,370,5
53.520,510,184,370,5
53.540,510,184,370,5
53.560,510,184,370,5
53.580,510,184,370,5
53.600,509,184,370,5
53.620,510,184,370,5
53.640,511,184,370,5
53.660,510,184,370,5
53.680,510,184,370,5
53.700,510,184,370,5
53.720,510,184,370,5
53.740,510,184,370,5
53.760,510,124,371,5
53.780,510,188,371,5
53.800,510,188,371,5
53.820,510,188,371,5
53.840,510,188,371,5
53.860,510,124,371,5
53.880,510,188,371,5
53.900,510,252,371,5
53.920,510,188,371,5
53.940,510,188,371,5
53.960,510,188,371,5
53.980,510,188,371,5
54.000,510,188,371,5
54.020,509,188,371,5
54.040,510,188,371,5
54.060,510,188,371,5
54.080,510,188,371,5
54.100,510,188,371,5
54.120,510,188,371,5
54.140,510,188,371,5
54.160,510,188,371,5
54.180,510,188,371,5
54.200,510,188,371,5
54.220,510,188,371,5
54.240,510,188,371,5
54.260,510,188,371,5
54.280,510,124,371,5
54.300,510,188,371,5
54.320,510,188,371,5
54.340,510,188,371,5
54.360,509,188,371,5
54.380,510,188,371,5
54.400,510,188,371,5
54.420,510,176,372,5
54.440,511,176,372,5
54.460,510,176,372,5
54.480,510,176,372,5
54.500,510,176,372,5
54.520,510,176,372,5
54.540,510,176,372,5
54.560,510,176,372,5
54.580,510,176,372,5
54.600,510,176,372,5
54.620,510,112,372,5
54.640,510,176,372,5
54.660,510,176,372,5
54.680,510,176,372,5
54.700,510,240,372,5
54.720,510,176,372,5
54.740,510,176,372,5
54.760,510,176,372,5
54.780,510,176,372,5
54.800,510,176,372,5
54.820,510,176,372,5
54.840,510,176,372,5
54.860,510,176,372,5
54.880,510,176,372,5
54.900,510,180,373,5
54.920,510,180,373,5
54.940,510,180,373,5
54.960,510,180,373,5
54.980,510,180,373,5
55.000,510,180,373,5
55.020,510,180,373,5
55.040,510,184,374,5
55.060,510,180,373,5
55.080,510,180,373,5
55.100,510,180,373,5
55.120,510,180,373,5
55.140,510,180,373,5
55.160,510,184,374,5
55.180,510,184,374,5
55.200,510,184,374,5
55.220,510,184,374,5
55.240,510,184,374,5
55.260,510,184,374,5
55.280,510,184,374,5
55.300,510,184,374,5
55.320,510,184,374,5
55.340,511,184,374,5
55.360,510,184,374,5
55.380,511,184,374,5
55.400,510,184,374,5
55.420,510,184,374,5
55.440,510,184,374,5
55.460,510,184,374,5
55.480,510,184,374,5
55.500,510,184,374,5
55.520,510,184,374,5
55.540,510,184,374,5
55.560,511,184,374,5
55.580,510,184,374,5
55.600,510,248,374,5
55.620,510,184,374,5
55.640,511,248,374,5
55.660,510,184,374,5
55.680,510,188,375,5
55.700,510,188,375,5
55.720,510,188,375,5
55.740,511,188,375,5
55.760,510,188,375,5
55.780,510,188,375,5
55.800,510,188,375,5
55.820,510,252,375,5
55.840,511,188,375,5
55.860,510,188,375,5
55.880,510,188,375,5
55.900,510,252,375,5
55.920,510,188,375,5
55.940,510,188,375,5
55.960,510,188,375,5
55.980,510,176,376,5
56.000,510,252,375,5
56.020,510,188,375,5
56.040,510,188,375,5
56.060,510,188,375,5
56.080,510,188,375,5
56.100,510,240,376,5
56.120,510,176,376,5
56.140,510,176,376,5
56.160,510,176,376,5
56.180,510,176,376,5
56.200,509,176,376,5
56.220,510,176,376,5
56.240,510,176,376,5
56.260,510,176,376,5
56.280,510,176,376,5
56.300,510,176,376,5
56.320,510,176,376,5
56.340,510,176,376,5
56.360,511,176,376,5
56.380,510,176,376,5
56.400,510,176,376,5
56.420,510,176,376,5
56.440,510,176,376,5
56.460,510,112,376,5
56.480,510,176,376,5
56.500,510,176,376,5
56.520,510,176,376,5
56.540,509,176,376,5
56.560,510,176,376,5
56.580,510,176,376,5
56.600,510,176,376,5
56.620,511,240,376,5
56.640,510,176,376,5
56.660,510,180,377,5
56.680,510,180,377,5
56.700,510,180,377,5
56.720,510,180,377,5
56.740,510,180,377,5
56.760,510,180,377,5
56.780,510,180,377,5
56.800,510,116,377,5
56.820,510,180,377,5
56.840,510,180,377,5
56.860,510,180,377,5
56.880,510,244,377,5
56.900,510,180,377,5
56.920,510,180,377,5
56.940,510,180,377,5
56.960,510,180,377,5
56.980,510,180,377,5
57.000,510,180,377,5
57.020,510,180,377,5
57.040,510,180,377,5
57.060,510,180,377,5
57.080,510,180,377,5
57.100,510,180,377,5
57.120,510,184,378,5
57.140,510,184,378,5
57.160,510,184,378,5
57.180,510,184,378,5
57.200,510,184,378,5
57.220,510,184,378,5
57.240,510,184,378,5
57.260,510,184,378,5
57.280,510,184,378,5
57.300,510,184,378,5
57.320,510,184,378,5
57.340,511,184,378,5
57.360,510,184,378,5
57.380,510,184,378,5
57.400,510,184,378,5
57.420,509,184,378,5
57.440,510,184,378,5
57.460,510,184,378,5
57.480,510,188,379,5
57.500,510,188,379,5
57.520,510,188,379,5
57.540,510,188,379,5
57.560,510,188,379,5
57.580,510,188,379,5
57.600,510,252,379,5
57.620,510,188,379,5
57.640,510,188,379,5
57.660,510,188,379,5
57.680,510,124,379,5
57.700,510,188,379,5
57.720,510,188,379,5
57.740,510,188,379,5
57.760,510,188,379,5
57.780,510,188,379,5
57.800,510,188,379,5
57.820,510,188,379,5
57.840,510,188,379,5
57.860,510,176,380,5
57.880,510,188,379,5
57.900,510,176,380,5
57.920,510,188,379,5
57.940,510,176,380,5
57.960,510,176,380,5
57.980,510,176,380,5
58.000,510,176,380,5
58.020,511,176,380,5
58.040,510,176,380,5
58.060,510,176,380,5
58.080,510,176,380,5
58.100,510,176,380,5
58.120,510,176,380,5
58.140,510,176,380,5
58.160,510,176,380,5
58.180,510,176,380,5
58.200,510,176,380,5
58.220,510,176,380,5
58.240,510,176,380,5
58.260,510,176,380,5
58.280,510,240,380,5
58.300,510,176,380,5
58.320,510,180,381,5
58.340,510,176,380,5
58.360,511,176,380,5
58.380,510,176,380,5
58.400,510,176,380,5
58.420,510,176,380,5
58.440,510,176,380,5
58.460,510,176,380,5
58.480,510,176,380,5
58.500,510,176,380,5
58.520,510,180,381,5
58.540,510,180,381,5
58.560,510,180,381,5
58.580,510,180,381,5
58.600,510,180,381,5
58.620,510,244,381,5
58.640,510,180,381,5
58.660,510,180,381,5
58.680,510,180,381,5
58.700,511,180,381,5
58.720,510,180,381,5
58.740,510,180,381,5
58.760,510,180,381,5
58.780,510,180,381,5
58.800,511,184,382,5
58.820,510,184,382,5
58.840,510,184,382,5
58.860,510,184,382,5
58.880,510,184,382,5
58.900,510,184,382,5
58.920,510,184,382,5
58.940,510,184,382,5
58.960,510,248,382,5
58.980,510,184,382,5
59.000,510,184,382,5
59.020,510,184,382,5
59.040,510,184,382,5
59.060,510,248,382,5
59.080,510,184,382,5
59.100,511,184,382,5
59.120,511,184,382,5
59.140,510,184,382,5
59.160,510,184,382,5
59.180,510,184,382,5
59.200,511,184,382,5
59.220,510,184,382,5
59.240,510,184,382,5
59.260,510,184,382,5
59.280,510,184,382,5
59.300,510,188,383,5
59.320,510,184,382,5
59.340,510,188,383,5
59.360,510,252,383,5
59.380,510,252,383,5
59.400,510,188,383,5
59.420,510,188,383,5
59.440,510,188,383,5
59.460,510,252,383,5
59.480,510,188,383,5
59.500,510,188,383,5
59.520,510,188,383,5
59.540,510,188,383,5
59.560,510,188,383,5
59.580,511,188,383,5
59.600,510,188,383,5
59.620,510,188,383,5
59.640,511,188,383,5
59.660,510,188,383,5
59.680,510,176,384,5
59.700,510,188,383,5
59.720,510,176,384,5
59.740,510,176,384,5
59.760,510,176,384,5
59.780,510,176,384,5
59.800,511,176,384,5
59.820,510,176,384,5
59.840,510,240,384,5
59.860,510,176,384,5
59.880,510,176,384,5
59.900,510,240,384,5
59.920,510,176,384,5
59.940,510,176,384,5
59.960,510,176,384,5
59.980,510,176,384,5
60.000,510,176,384,5
60.020,510,176,384,5
60.040,510,176,384,5
60.060,510,240,384,5
60.080,510,176,384,5
60.100,510,176,384,5
60.120,510,176,384,5
60.140,510,176,384,5
60.160,510,176,384,5
60.180,510,176,384,5
60.200,510,176,384,5
60.220,510,176,384,5
60.240,510,176,384,5
60.260,510,176,384,5
60.280,510,176,384,5
60.300,510,176,384,5
60.320,510,180,385,5
60.340,510,180,385,5
60.360,510,180,385,5
60.380,510,180,385,5
60.400,510,180,385,5
60.420,510,180,385,5
60.440,510,180,385,5
60.460,509,180,385,5
60.480,510,180,385,5
60.500,510,180,385,5
60.520,510,180,385,5
60.540,510,180,385,5
60.560,510,180,385,5
60.580,510,180,385,5
60.600,510,180,385,5
60.620,510,180,385,5
60.640,510,180,385,5
60.660,510,180,385,5
60.680,510,180,385,5
60.700,510,180,385,5
60.720,510,116,385,5
60.740,510,180,385,5
60.760,510,180,385,5
60.780,510,184,386,5
60.800,510,184,386,5
60.820,510,184,386,5
60.840,510,184,386,5
60.860,510,184,386,5
60.880,510,184,386,5
60.900,510,184,386,5
60.920,510,184,386,5
60.940,510,184,386,5
60.960,510,184,386,5
60.980,510,184,386,5
61.000,510,184,386,5
61.020,510,184,386,5
61.040,510,184,386,5
61.060,510,184,386,5
61.080,510,184,386,5
61.100,510,184,386,5
61.120,510,188,387,5
61.140,509,188,387,5
61.160,510,188,387,5
61.180,510,188,387,5
61.200,510,188,387,5
61.220,511,188,387,5
61.240,510,188,387,5
61.260,511,188,387,5
61.280,510,188,387,5
61.300,510,188,387,5
61.320,510,188,387,5
61.340,510,188,387,5
61.360,510,188,387,5
61.380,511,188,387,5
61.400,510,124,387,5
61.420,510,188,387,5
61.440,510,188,387,5
61.460,510,176,388,5
61.480,510,252,387,5
61.500,510,188,387,5
61.520,510,252,387,5
61.540,510,188,387,5
61.560,510,188,387,5
61.580,510,188,387,5
61.600,510,188,387,5
61.620,510,188,387,5
61.640,510,252,387,5
61.660,510,176,388,5
61.680,511,176,388,5
61.700,510,176,388,5
61.720,510,176,388,5
61.740,511,176,388,5
61.760,510,176,388,5
61.780,510,176,388,5
61.800,510,176,388,5
61.820,510,176,388,5
61.840,510,176,388,5
61.860,510,176,388,5
61.880,511,176,388,5
61.900,510,176,388,5
61.920,510,176,388,5
61.940,511,240,388,5
61.960,510,176,388,5
61.980,510,176,388,5
62.000,510,240,388,5
62.020,510,180,389,5
62.040,511,176,388,5
62.060,511,176,388,5
62.080,511,176,388,5
62.100,511,176,388,5
62.120,510,180,389,5
62.140,510,240,388,5
62.160,511,180,389,5
62.180,510,180,389,5
62.200,510,244,389,5
62.220,510,180,389,5
62.240,510,180,389,5
62.260,511,180,389,5
62.280,510,180,389,5
62.300,510,244,389,5
62.320,510,244,389,5
62.340,510,244,389,5
62.360,510,244,389,5
62.380,510,180,389,5
62.400,510,180,389,5
62.420,510,244,389,5
62.440,510,180,389,5
62.460,510,184,390,5
62.480,510,184,390,5
62.500,510,184,390,5
62.520,510,248,390,5
62.540,510,184,390,5
62.560,511,184,390,5
62.580,510,184,390,5
62.600,510,184,390,5
62.620,511,184,390,5
62.640,511,184,390,5
62.660,510,184,390,5
62.680,511,184,390,5
62.700,510,184,390,5
62.720,510,184,390,5
62.740,511,184,390,5
62.760,510,184,390,5
62.780,510,184,390,5
62.800,511,184,390,5
62.820,510,248,390,5
62.840,510,184,390,5
62.860,510,184,390,5
62.880,510,248,390,5
62.900,510,252,391,5
62.920,510,188,391,5
62.940,510,252,391,5
62.960,511,188,391,5
62.980,510,188,391,5
63.000,510,252,391,5
63.020,510,188,391,5
63.040,510,188,391,5
63.060,511,252,391,5
63.080,510,188,391,5
63.100,510,188,391,5
63.120,510,188,391,5
63.140,511,188,391,5
63.160,510,188,391,5
63.180,510,188,391,5
63.200,511,188,391,5
63.220,510,252,391,5
63.240,510,188,391,5
63.260,511,188,391,5
63.280,511,188,391,5
63.300,510,188,391,5
63.320,511,252,391,5
63.340,510,188,391,5
63.360,510,188,391,5
63.380,511,176,392,5
63.400,511,252,391,5
63.420,510,188,391,5
63.440,510,176,392,5
63.460,510,252,391,5
63.480,510,176,392,5
63.500,510,176,392,5
63.520,511,240,392,5
63.540,511,240,392,5
63.560,511,176,392,5
63.580,510,240,392,5
63.600,510,176,392,5
63.620,510,176,392,5
63.640,510,240,392,5
63.660,510,240,392,5
63.680,510,176,392,5
63.700,510,176,392,5
63.720,511,176,392,5
63.740,510,176,392,5
63.760,510,176,392,5
63.780,510,240,392,5
63.800,510,240,392,5
63.820,510,240,392,5
63.840,510,176,392,5
63.860,511,176,392,5
63.880,510,176,392,5
63.900,510,176,392,5
63.920,510,180,393,5
63.940,511,180,393,5
63.960,511,180,393,5
63.980,510,244,393,5
64.000,510,180,393,5
64.020,510,180,393,5
64.040,511,180,393,5
64.060,510,180,393,5
64.080,510,180,393,5
64.100,510,180,393,5
64.120,510,244,393,5
64.140,510,180,393,5
64.160,510,180,393,5
64.180,510,180,393,5
64.200,510,244,393,5
64.220,510,244,393,5
64.240,510,180,393,5
64.260,510,184,394,5
64.280,510,180,393,5
64.300,509,244,393,5
64.320,510,180,393,5
64.340,510,180,393,5
64.360,510,184,394,5
64.380,510,180,393,5
64.400,510,184,394,5
64.420,510,184,394,5
64.440,510,184,394,5
64.460,510,184,394,5
64.480,510,184,394,5
64.500,510,184,394,5
64.520,510,184,394,5
64.540,510,184,394,5
64.560,511,120,394,5
64.580,510,184,394,5
64.600,510,188,395,5
64.620,510,184,394,5
64.640,510,188,395,5
64.660,510,184,394,5
64.680,510,184,394,5
64.700,510,188,395,5
64.720,510,184,394,5
64.740,510,188,395,5
64.760,510,188,395,5
64.780,510,188,395,5
64.800,510,188,395,5
64.820,510,252,395,5
64.840,510,188,395,5
64.860,510,188,395,5
64.880,510,188,395,5
64.900,510,188,395,5
64.920,510,188,395,5
64.940,510,188,395,5
64.960,510,188,395,5
64.980,510,188,395,5
65.000,510,188,395,5
65.020,510,176,396,5
65.040,510,188,395,5
65.060,510,188,395,5
65.080,510,188,395,5
65.100,511,188,395,5
65.120,510,188,395,5
65.140,510,188,395,5
65.160,510,176,396,5
65.180,510,176,396,5
65.200,510,176,396,5
65.220,510,176,396,5
65.240,510,176,396,5
65.260,510,176,396,5
65.280,510,176,396,5
65.300,511,176,396,5
65.320,510,176,396,5
65.340,510,176,396,5
65.360,510,240,396,5
65.380,510,176,396,5
65.400,510,176,396,5
65.420,510,176,396,5
65.440,510,176,396,5
65.460,510,176,396,5
65.480,511,176,396,5
65.500,510,176,396,5
65.520,510,176,396,5
65.540,510,176,396,5
65.560,510,240,396,5
65.580,511,176,396,5
65.600,510,176,396,5
65.620,510,176,396,5
65.640,510,176,396,5
65.660,510,180,397,5
65.680,510,176,396,5
65.700,510,176,396,5
65.720,510,176,396,5
65.740,510,240,396,5
65.760,510,180,397,5
65.780,510,180,397,5
65.800,510,180,397,5
65.820,510,180,397,5
65.840,510,244,397,5
65.860,510,180,397,5
65.880,510,180,397,5
65.900,510,180,397,5
65.920,510,180,397,5
65.940,510,180,397,5
65.960,510,180,397,5
65.980,511,180,397,5
66.000,510,184,398,5
66.020,510,180,397,5
66.040,510,180,397,5
66.060,510,184,398,5
66.080,510,184,398,5
66.100,510,184,398,5
66.120,510,184,398,5
66.140,510,184,398,5
66.160,510,184,398,5
66.180,510,184,398,5
66.200,510,184,398,5
66.220,510,184,398,5
66.240,510,248,398,5
66.260,510,184,398,5
66.280,510,184,398,5
66.300,510,184,398,5
66.320,510,184,398,5
66.340,510,184,398,5
66.360,510,184,398,5
66.380,510,184,398,5
66.400,510,188,399,5
66.420,511,188,399,5
66.440,510,184,398,5
66.460,510,184,398,5
66.480,511,184,398,5
66.500,510,184,398,5
66.520,510,188,399,5
66.540,510,184,398,5
66.560,510,188,399,5
66.580,510,188,399,5
66.600,510,188,399,5
66.620,510,188,399,5
66.640,510,188,399,5
66.660,510,188,399,5
66.680,510,252,399,5
66.700,511,188,399,5
66.720,510,188,399,5
66.740,510,252,399,5
66.760,510,188,399,5
66.780,510,188,399,5
66.800,511,188,399,5
66.820,510,188,399,5
66.840,510,188,399,5
66.860,510,188,399,5
66.880,510,188,399,5
66.900,510,188,399,5
66.920,511,188,399,5
66.940,510,188,399,5
66.960,510,252,399,5
66.980,510,188,399,5
67.000,510,176,400,5
67.020,510,188,399,5
67.040,510,188,399,5
67.060,510,252,399,5
67.080,510,188,399,5
67.100,510,188,399,5
67.120,510,176,400,5
67.140,510,176,400,5
67.160,510,176,400,5
67.180,510,240,400,5
67.200,510,176,400,5
67.220,510,176,400,5
67.240,510,176,400,5
67.260,510,176,400,5
67.280,510,176,400,5
67.300,511,176,400,5
67.320,510,176,400,5
67.340,510,176,400,5
67.360,510,180,401,5
67.380,510,180,401,5
67.400,510,176,400,5
67.420,511,176,400,5
67.440,510,176,400,5
67.460,510,176,400,5
67.480,510,176,400,5
67.500,510,176,400,5
67.520,510,176,400,5
67.540,510,176,400,5
67.560,510,244,401,5
67.580,510,180,401,5
67.600,510,180,401,5
67.620,510,180,401,5
67.640,510,180,401,5
67.660,510,180,401,5
67.680,510,244,401,5
67.700,510,180,401,5
67.720,510,180,401,5
67.740,510,180,401,5
67.760,510,180,401,5
67.780,510,180,401,5
67.800,510,180,401,5
67.820,510,180,401,5
67.840,510,180,401,5
67.860,510,180,401,5
67.880,510,180,401,5
67.900,511,180,401,5
67.920,511,180,401,5
67.940,510,180,401,5
67.960,510,184,402,5
67.980,510,184,402,5
68.000,511,184,402,5
68.020,510,184,402,5
68.040,510,184,402,5
68.060,510,184,402,5
68.080,510,184,402,5
68.100,510,184,402,5
68.120,510,184,402,5
68.140,510,184,402,5
68.160,510,248,402,5
68.180,511,248,402,5
68.200,511,184,402,5
68.220,510,184,402,5
68.240,510,184,402,5
68.260,510,248,402,5
68.280,510,184,402,5
68.300,510,184,402,5
68.320,510,188,403,5
68.340,510,188,403,5
68.360,510,188,403,5
68.380,510,188,403,5
68.400,510,188,403,5
68.420,511,188,403,5
68.440,510,252,403,5
68.460,510,252,403,5
68.480,510,188,403,5
68.500,510,188,403,5
68.520,510,188,403,5
68.540,511,188,403,5
68.560,510,188,403,5
68.580,510,188,403,5
68.600,511,188,403,5
68.620,511,188,403,5
68.640,510,188,403,5
68.660,510,188,403,5
68.680,511,252,403,5
68.700,510,188,403,5
68.720,511,188,403,5
68.740,511,188,403,5
68.760,510,188,403,5
68.780,510,188,403,5
68.800,510,252,403,5
68.820,510,176,404,5
68.840,510,188,403,5
68.860,510,252,403,5
68.880,510,252,403,5
68.900,510,188,403,5
68.920,511,176,404,5
