0.148437,0.099310,-0.013856,6.660095,0.000000,0.125514,-0.035056,70.040740,-393.348236
0.156250,0.134279,-0.012427,7.209994,0.000000,-0.046421,0.099223,69.347926,-336.988523
0.164062,-0.196406,-0.009961,7.751746,0.000000,0.055919,-0.097183,69.531268,1685.993192
0.171875,-0.029007,-0.007570,8.297092,0.000001,-0.058025,-0.126190,69.657665,9299.678816
0.179687,0.229692,-0.004885,8.838024,0.000002,0.040331,0.103502,70.108183,8960.625665
0.187500,-0.035964,-0.000492,9.386585,0.000001,0.263621,0.067538,70.583918,9481.269053
0.195312,-0.355484,0.005087,9.933531,0.000003,0.239757,-0.287946,70.930761,9395.457720
0.203125,0.151813,0.008756,10.489022,0.000008,0.245856,-0.136133,71.695331,9712.281845
0.210937,-0.059144,0.012400,11.042912,0.000010,0.227422,-0.195277,71.769960,9601.163614
0.218750,0.289618,0.013120,11.606744,0.000016,0.054883,0.094341,72.144481,9808.167256
0.226562,0.096383,0.011351,12.165099,0.000017,0.079469,0.190724,73.044890,9645.372351
0.234375,-0.072810,0.006633,12.735518,0.000029,0.276439,0.117914,73.163910,9759.265211
0.242187,0.089051,-0.000650,13.304390,0.000032,0.159910,0.206965,74.515703,9653.788966
0.250000,-0.063007,-0.006508,13.883225,0.000057,-0.203911,0.143958,74.513295,9755.481176
0.257812,0.077442,-0.008517,14.465172,0.000065,-0.246186,0.221400,75.501836,9670.310983
0.265625,-0.043592,-0.003810,15.051602,0.000095,0.173936,0.177808,72.939640,9811.794842
0.273437,-0.209426,0.007549,15.635641,0.000119,0.217005,-0.031618,73.731224,9744.894610
0.281250,0.015217,0.021979,16.204514,0.000263,-0.287344,-0.016401,76.248224,9885.456980
0.289062,-0.044862,0.035594,16.792186,0.000828,0.008508,-0.061263,76.653966,9879.802304
0.296875,0.141715,0.043120,17.387895,0.002613,0.274484,0.080452,78.562523,10022.489959
0.304687,0.173271,0.041821,17.993819,0.006813,0.232613,0.253723,79.224453,9975.028342
0.312500,-0.043086,0.031787,18.610398,0.013950,0.142095,0.210637,81.042459,10096.405363
0.320312,-0.029418,0.014412,19.234712,0.024455,-0.263008,0.181219,82.304214,10062.971599
0.328125,-0.108233,-0.003151,19.874122,0.038442,-0.222829,0.072986,82.557190,10210.999552
0.335937,-0.144667,-0.014477,20.518089,0.056055,-0.235673,-0.071681,82.614162,10241.102742
0.343750,-0.010676,-0.017507,21.164097,0.077203,-0.255479,-0.082357,83.757839,10337.010612
0.351562,0.002386,-0.012794,21.811765,0.102161,-0.213489,-0.079971,84.355174,10287.680987
0.359375,-0.002302,-0.002488,22.470327,0.131028,-0.257668,-0.082273,85.320259,10480.939032
0.367187,-0.006778,0.005794,23.130773,0.164177,-0.045592,-0.089051,85.874271,10570.965123
0.375000,0.001219,0.008861,23.801878,0.201434,0.299012,-0.087832,86.447925,10642.715317
0.382812,-0.005799,0.003602,24.472610,0.243024,0.210603,-0.093631,86.553177,10673.157208
0.390625,-0.009554,-0.008417,25.151089,0.288668,0.262012,-0.103185,86.815720,10826.485827
0.398437,-0.000840,-0.022133,25.825413,0.338665,-0.206254,-0.104025,87.108759,10966.635291
0.406250,0.000021,-0.033299,26.507581,0.392762,-0.235065,-0.104004,87.337875,11230.306909
0.414062,-0.003616,-0.037504,27.186321,0.451287,-0.271872,-0.107620,87.504548,11359.689317
0.421875,0.002332,-0.034726,27.872074,0.513893,-0.094474,-0.105288,87.736681,11466.712303
0.429687,-0.005874,-0.027328,28.553751,0.580912,0.239726,-0.111162,87.705588,11456.779092
0.437500,0.007311,-0.017960,29.242060,0.652008,0.244801,-0.103851,87.964361,11627.370413
0.445312,0.003415,-0.010390,29.924905,0.727567,0.245714,-0.100436,88.102114,11715.409169
0.453125,-0.014972,-0.005288,30.615920,0.807242,0.246605,-0.115408,88.397954,11792.920417
0.460937,-0.002595,-0.002695,31.301913,0.891447,0.243108,-0.118003,88.554090,11846.797477
0.468750,-0.008093,-0.002028,31.996581,0.979813,0.213068,-0.126096,88.838409,11902.836185
0.476562,-0.000977,-0.001699,32.685904,1.072778,0.187404,-0.127073,89.398763,11899.840811
0.484375,0.001073,-0.001491,33.385496,1.169925,0.194932,-0.126000,89.475192,11968.881128
0.492187,-0.018679,-0.001363,34.081500,1.271757,0.187481,-0.144679,89.640427,11963.326378
0.500000,-0.005655,-0.001200,34.784149,1.377832,0.210550,-0.150334,89.655131,12026.836593
0.507812,-0.000232,-0.001388,35.481740,1.488686,0.205021,-0.150566,89.832622,12040.382585
0.515625,-0.020939,-0.001886,36.185639,1.603863,0.201322,-0.171505,90.151848,12089.583028
0.523437,-0.013724,-0.002655,36.885744,1.723856,0.177656,-0.185229,90.016846,12098.072352
0.531250,-0.016644,-0.003489,37.592690,1.848130,0.165350,-0.201873,90.130173,12150.168267
0.539062,-0.009361,-0.004351,38.292904,1.977122,0.161326,-0.211234,90.388519,12137.806195
0.546875,-0.014029,-0.005194,39.001285,2.110530,0.179450,-0.225263,90.610589,12177.830347
0.554687,-0.024237,-0.006039,39.705130,2.248836,0.200438,-0.249500,90.661692,12203.454270
0.562500,-0.012893,-0.007032,40.416542,2.391711,0.231364,-0.262393,90.580693,12251.836180
0.570312,-0.012662,-0.008202,41.121375,2.539641,0.239674,-0.275055,90.865196,12264.856026
0.578125,-0.015360,-0.009509,41.833141,2.692293,0.248393,-0.290415,90.816183,12322.407926
0.585937,-0.018548,-0.010909,42.540275,2.850179,0.243227,-0.308963,91.067428,12325.296394
0.593750,-0.008204,-0.012247,43.253339,3.012894,0.248218,-0.317167,91.198964,12383.067890
0.601562,-0.015317,-0.013389,43.962892,3.180872,0.243365,-0.332484,91.375578,12376.575340
0.609375,-0.008038,-0.014339,44.678547,3.353732,0.248099,-0.340522,91.108956,12409.135920
0.617187,-0.017256,-0.014949,45.389481,3.531969,0.243473,-0.357778,91.126350,12405.036549
0.625000,-0.024618,-0.015264,46.103338,3.715178,0.247998,-0.382396,91.502465,12451.928120
0.632812,-0.002142,-0.015334,46.814265,3.903865,0.243568,-0.384538,91.616636,12452.870057
0.640625,-0.025648,-0.015091,47.531977,4.097584,0.247907,-0.410186,91.680258,12475.111053
0.648437,-0.020753,-0.014763,48.245643,4.296832,0.243655,-0.430939,91.729130,12487.212332
0.656250,-0.010665,-0.014390,48.964466,4.501127,0.247824,-0.441604,91.740692,12526.091306
0.664062,-0.012912,-0.014080,49.678814,4.710996,0.243735,-0.454516,92.006986,12531.390345
0.671875,-0.003520,-0.014054,50.398768,4.925931,0.247747,-0.458036,91.946055,12570.525082
0.679687,-0.011915,-0.014261,51.115571,5.146479,0.243809,-0.469951,91.821542,12571.549577
0.687500,-0.016108,-0.014694,51.835431,5.372102,0.247676,-0.486059,92.107916,12598.517980
0.695312,-0.029964,-0.015125,52.551352,5.603364,0.243877,-0.516023,92.044610,12613.209034
0.703125,-0.007149,-0.015448,53.273211,5.839700,0.247610,-0.523172,91.732108,12623.547004
0.710937,-0.013795,-0.015447,53.988900,6.081716,0.243942,-0.536967,92.078479,12629.180544
0.718750,0.009257,-0.015148,54.708833,6.328815,0.247548,-0.527710,92.248208,12648.688075
0.726562,-0.012913,-0.014608,55.427167,6.581639,0.244002,-0.540623,92.254349,12661.430961
0.734375,0.003603,-0.014144,56.149793,6.839560,0.247490,-0.537020,92.168156,12678.324122
0.742187,-0.004707,-0.013825,56.868400,7.103269,0.244058,-0.541727,91.930193,12680.258710
0.750000,0.017590,-0.013667,57.589487,7.372101,0.247435,-0.524137,92.199321,12724.015605
0.757812,0.007132,-0.013440,58.306130,7.646750,0.244111,-0.517005,92.801155,12726.036167
0.765625,-0.002206,-0.012835,59.030854,7.926520,0.247384,-0.519211,92.663104,12766.594698
0.773437,-0.002502,-0.011650,59.754222,8.212134,0.244161,-0.521713,92.632973,12762.593058
0.781250,0.002352,-0.009773,60.479548,8.502878,0.247335,-0.519361,92.658013,12792.356189
0.789062,0.002523,-0.007203,61.201756,8.799493,0.244208,-0.516838,92.577739,12770.216039
0.796875,0.011642,-0.004400,61.926951,9.101227,0.247289,-0.505196,93.002094,12781.079802
0.804687,-0.011518,-0.001649,62.649597,9.408867,0.244253,-0.516714,92.897130,12781.640193
0.812500,0.009361,0.000565,63.378057,9.721639,0.247245,-0.507353,92.895245,12846.647045
0.820312,0.011653,0.002051,64.101383,10.040349,0.244296,-0.495700,93.065544,12849.309659
0.828125,0.014047,0.002825,64.830038,10.364179,0.247204,-0.481653,93.104572,12870.469155
0.835937,0.015034,0.002993,65.555190,10.693972,0.244336,-0.466619,92.999308,12865.086361
0.843750,0.001272,0.002862,66.284413,11.028887,0.247164,-0.465347,93.036378,12900.454888
0.851562,0.022065,0.002614,67.008675,11.369790,0.244375,-0.443282,93.287502,12912.495349
0.859375,0.017806,0.002691,67.738711,11.715824,0.247126,-0.425476,93.182602,12926.773871
0.867187,0.024273,0.003170,68.465365,12.067873,0.244413,-0.401203,93.107604,12914.977188
0.875000,0.001334,0.004269,69.195018,12.425042,0.247089,-0.399869,93.006875,12933.095119
0.882812,0.013981,0.005717,69.920105,12.788225,0.244451,-0.385888,93.230690,12913.689535
0.890625,0.008397,0.007515,70.649323,13.156533,0.247049,-0.377491,93.188816,12940.910337
0.898437,0.010368,0.009381,71.376142,13.530895,0.244496,-0.367123,93.285901,12955.828177
0.906250,0.007073,0.011208,72.106024,13.910385,0.246984,-0.360050,93.432105,12990.042708
0.914062,0.004612,0.012720,72.833862,14.295946,0.244638,-0.355438,93.515374,12977.272245
0.921875,0.022337,0.013688,73.565664,14.686632,0.244048,-0.333101,93.550635,13022.404484
0.929687,0.013091,0.014074,74.294915,15.083413,0.228212,-0.320010,93.389399,13007.848235
0.937500,0.009372,0.013857,75.026784,15.485321,0.219820,-0.310638,93.517314,13031.224762
0.945312,0.003101,0.013169,75.754877,15.893326,0.203599,-0.307537,93.441751,13022.370306
0.953125,0.006134,0.012273,76.487142,16.306452,0.200962,-0.301403,93.070386,13051.820411
0.960937,0.018597,0.011331,77.214134,16.725696,0.191529,-0.282806,93.119114,13020.842059
0.968750,0.006145,0.010717,77.942926,17.150040,0.176239,-0.276661,93.705357,13044.520584
0.976562,0.010422,0.010414,78.670521,17.580513,0.188405,-0.266239,93.351573,13055.598497
0.984375,0.011612,0.010377,79.403663,18.016101,0.194764,-0.254627,93.261868,13089.635229
0.992187,0.000291,0.010488,80.129826,18.457837,0.166253,-0.254336,93.561011,13086.154080
1.000000,0.005644,0.010503,80.861973,18.904677,0.158824,-0.248692,93.567534,13109.034565
1.007812,0.005823,0.010443,81.590955,19.357656,0.159427,-0.242869,93.377109,13087.195352
1.015625,-0.002376,0.010265,82.323515,19.815732,0.155136,-0.245245,93.429606,13121.358567
1.023437,0.008025,0.009996,83.050605,20.280003,0.137813,-0.237220,93.716897,13133.837342
1.031250,0.014247,0.009580,83.783959,20.749397,0.138236,-0.222973,93.423251,13140.076754
1.039062,-0.004790,0.009136,84.513419,21.224985,0.141522,-0.227763,93.634663,13124.060237
1.046875,-0.001303,0.008523,85.245720,21.705683,0.146950,-0.229066,93.529679,13155.294443
1.054687,0.019743,0.007725,85.975637,22.192583,0.139372,-0.209323,93.380206,13136.075797
1.062500,-0.009173,0.006902,86.707182,22.684598,0.129133,-0.218496,92.895746,13164.762978
1.070312,0.026813,0.005977,87.433830,23.182844,0.126709,-0.191683,93.157641,13169.308951
1.078125,-0.004645,0.005306,88.161326,23.686197,0.118568,-0.196328,93.361761,13192.441040
1.085937,-0.002247,0.004836,88.889268,24.195798,0.113903,-0.198575,93.766294,13205.420472
1.093750,-0.009217,0.004669,89.620793,24.710508,0.120683,-0.207792,94.022237,13219.824915
1.101562,0.011580,0.004701,90.353979,25.231473,0.116933,-0.196212,94.020658,13202.130094
1.109375,-0.006986,0.004945,91.089149,25.757534,0.116676,-0.203198,93.538896,13230.399800
1.117187,0.003571,0.005189,91.821801,26.289875,0.114742,-0.199627,93.203851,13221.452459
1.125000,-0.009485,0.005261,92.551485,26.827313,0.115231,-0.209112,93.608426,13233.027758
1.132812,0.004695,0.005005,93.280038,27.371030,0.105710,-0.204417,93.394219,13208.526522
1.140625,0.001167,0.004404,94.011620,27.919826,0.107723,-0.203250,93.379132,13239.548230
1.148437,0.003454,0.003440,94.739841,28.474915,0.109870,-0.199796,93.290261,13238.724246
1.156250,0.023557,0.002231,95.470300,29.035087,0.107545,-0.176239,93.146988,13265.272170
1.164062,-0.006008,0.001078,96.197359,29.601562,0.103167,-0.182247,93.667037,13268.829387
1.171875,0.004643,0.000081,96.927916,30.173127,0.095397,-0.177604,93.387663,13270.654400
1.179687,-0.007115,-0.000420,97.658825,30.751015,0.090033,-0.184719,93.177930,13272.859618
1.187500,-0.003328,-0.000323,98.387845,31.333992,0.097195,-0.188047,93.192301,13305.038381
1.195312,0.023357,0.000227,99.115314,31.923294,0.095471,-0.164690,93.369708,13314.411006
1.203125,-0.009248,0.001227,99.844360,32.517674,0.096262,-0.173938,94.123332,13328.015739
1.210937,-0.003729,0.002333,100.575716,33.118385,0.094443,-0.177667,93.370771,13304.064073
1.218750,-0.003529,0.003165,101.309759,33.724150,0.091771,-0.181196,93.282650,13312.673207
1.226562,0.012806,0.003684,102.036365,34.336238,0.091419,-0.168390,92.685459,13310.150013
1.234375,-0.001324,0.003725,102.765211,34.953391,0.093443,-0.169714,93.033704,13327.064383
1.242187,0.004772,0.003359,103.487037,35.576893,0.088970,-0.164942,92.531289,13338.811527
1.250000,0.003426,0.002722,104.215478,36.205436,0.085548,-0.161516,93.293711,13345.081352
1.257812,0.002395,0.002098,104.936132,36.840347,0.077238,-0.159121,94.140790,13341.864447
1.265625,-0.003614,0.001590,105.672644,37.480305,0.080475,-0.162735,93.996252,13364.477298
1.273437,0.002123,0.001358,106.404500,38.126632,0.079566,-0.160612,93.945348,13376.751564
1.281250,-0.006693,0.001382,107.142286,38.777987,0.083039,-0.167305,92.897733,13385.940023
1.289062,0.004403,0.001600,107.869800,39.435739,0.078422,-0.162902,93.153253,13401.339540
1.296875,0.007081,0.001856,108.598704,40.098517,0.075250,-0.155821,92.984344,13406.020571
1.304687,-0.002425,0.002052,109.324214,40.767693,0.075185,-0.158246,93.735097,13409.829140
1.312500,0.003489,0.002110,110.054854,41.441891,0.077460,-0.154757,93.108788,13431.851458
1.320312,-0.013058,0.001938,110.785239,42.122476,0.076539,-0.167815,93.370537,13419.352602
1.328125,0.007030,0.001592,111.513466,42.808047,0.069542,-0.160785,93.338462,13444.931805
1.335937,-0.011853,0.001207,112.243389,43.499997,0.066069,-0.172638,93.348166,13439.804578
1.343750,0.005854,0.000824,112.972207,44.196952,0.070102,-0.166784,92.395940,13436.448831
1.351562,-0.009269,0.000659,113.699448,44.900324,0.069883,-0.176053,93.583146,13463.684631
1.359375,0.005539,0.000448,114.423484,45.608739,0.069393,-0.170514,92.534205,13503.421017
1.367187,-0.005755,0.000246,115.155862,46.323583,0.066551,-0.176269,92.317655,13486.006275
1.375000,0.004676,-0.000124,115.873497,47.043447,0.068064,-0.171593,93.493303,13510.362484
1.382812,0.010444,-0.000625,116.601951,47.769697,0.066291,-0.161149,93.487448,13519.929372
1.390625,-0.007132,-0.001202,117.329577,48.500956,0.068314,-0.168281,93.386042,13500.930809
1.398437,0.010414,-0.001743,118.062444,49.238616,0.061472,-0.157867,92.870363,13503.637170
1.406250,-0.004739,-0.002005,118.787448,49.981272,0.063607,-0.162606,92.822070,13535.037543
1.414062,0.009320,-0.001944,119.514760,50.730326,0.063426,-0.153286,93.257917,13536.643470
1.421875,-0.003636,-0.001485,120.239064,51.484366,0.066570,-0.156922,93.372080,13551.860326
1.429687,-0.007154,-0.000710,120.971077,52.244823,0.062752,-0.164076,93.848049,13563.449870
1.437500,-0.000147,0.000166,121.699390,53.010280,0.066384,-0.164223,94.095481,13592.483848
1.445312,-0.000393,0.001041,122.436858,53.782129,0.064838,-0.164616,93.251915,13580.256996
1.453125,-0.005509,0.001742,123.166229,54.558962,0.064767,-0.170125,92.414336,13585.129427
1.460937,0.000053,0.002084,123.893934,55.342204,0.061692,-0.170072,93.243087,13609.879689
1.468750,-0.003612,0.002068,124.615624,56.130465,0.063051,-0.173684,93.205564,13660.345257
1.476562,0.004433,0.001607,125.348602,56.925142,0.060994,-0.169251,93.037399,13644.730138
1.484375,-0.002648,0.000923,126.072099,57.724789,0.060904,-0.171899,93.709499,13645.144521
